itemid,cameraid,objecttype,color,trajcentroids,largestbbox,itemheadings
3ee4ebc9790e4e709381c60c57a892b3,scene-0469,movable_object.barrier,default_color,{[01010000803AF9C7E8E8A69240885A4F41B1AA914046B6F3FDD478C1BF@2018-09-18 10:00:01.612404+00]},"STBOX Z((1193.5927094223377,1130.4935315080706,-0.1365),(1193.8621915568697,1130.8526698924966,-0.1365))",{[233.11699999983915@2018-09-18 10:00:01.612404+00]}
cf672348084f44458b91c7114070b27d,scene-0475,human.pedestrian.adult,default_color,"{[01010000807843F9BB834D7A40C2F06A359E7D994088E9263108ACBC3F@2018-09-18 10:02:47.862404+00, 01010000803F8F3045C54D7A403003EEF5E87D994088E9263108ACBC3F@2018-09-18 10:02:48.362404+00, 01010000808DF1409DFE4D7A40E0755687D67D99402CDBF97E6ABCC43F@2018-09-18 10:02:48.862404+00]}","STBOX Z((420.5780617879522,1631.1318754986187,0.11200000000000021),(421.1412615871503,1631.7501257963656,0.16200000000000025))","{[127.64500000013084@2018-09-18 10:02:47.862404+00, 127.64500000013084@2018-09-18 10:02:48.862404+00]}"
4933d3c8674e49aa9d5f045dddd18a59,scene-0475,human.pedestrian.adult,default_color,"{[01010000804FCB0B8E70CC794087C66ACE3914994064E5D022DBF9CE3F@2018-09-18 10:02:47.862404+00, 01010000804B75FD60BED47940FC5983D28F139940ABF1D24D6210E03F@2018-09-18 10:02:48.362404+00, 0101000080A1832A135CDE7940D97E8953A51199400BD7A3703D0AEB3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((413.1530325420083,1604.1708777937704,0.2420000000000001),(413.521925889371,1605.2970251686609,0.8450000000000001))","{[327.3570000000107@2018-09-18 10:02:47.862404+00, 327.3570000000107@2018-09-18 10:02:48.862404+00]}"
5f4d2b267f3e4439b772955ed7abc197,scene-0475,human.pedestrian.adult,default_color,"{[01010000804B1E165C4ACB7940CC756AD598159940E2FBA9F1D24DD23F@2018-09-18 10:02:47.862404+00, 0101000080DAE00B85A6BE79405A0DD9E79B1799401704560E2DB2E13F@2018-09-18 10:02:48.362404+00, 0101000080ED63CC4F48B479402C5B3BF8731899405FE5D022DBF9EA3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((410.7300083893638,1605.7519355456664,0.2859999999999997),(413.24330006400487,1605.7605676881285,0.8429999999999999))","{[146.73600000006138@2018-09-18 10:02:47.862404+00, 146.73600000006138@2018-09-18 10:02:48.862404+00]}"
64612b2250bd47b6950567de6dc3cd74,scene-0475,human.pedestrian.adult,default_color,"{[0101000080179BC7DE6C217B40FD4D7DC177DE98403E0AD7A3703DEA3F@2018-09-18 10:02:47.862404+00, 010100008027F3009335307B402E5629DED1DC9840D0F753E3A59BEC3F@2018-09-18 10:02:48.362404+00, 0101000080755511EB6E3A7B40F7CCE77DECDA98409EEFA7C64B37F13F@2018-09-18 10:02:48.862404+00]}","STBOX Z((434.4786986893258,1590.4921059930186,0.8200000000000001),(435.2624606042499,1591.8557920894953,1.076))","{[328.49099999989363@2018-09-18 10:02:47.862404+00, 328.49099999989363@2018-09-18 10:02:48.862404+00]}"
8ee62c48c3514375b52021e0c5f2fe4a,scene-0475,vehicle.car,default_color,"{[0101000080B4D46B47C6677B40DC7351EBA8429A40894160E5D022E9BF@2018-09-18 10:02:47.862404+00, 0101000080B4D46B47C6677B40DC7351EBA8429A4092ED7C3F355EE8BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((437.3321374053386,1678.25933394649,-0.7855),(439.639678507317,1683.0705863887008,-0.7615000000000001))","{[64.37700000015093@2018-09-18 10:02:47.862404+00, 64.37700000015093@2018-09-18 10:02:48.862404+00]}"
7f9b3a052f264bc2818f0b0ea08a4b6e,scene-0475,human.pedestrian.adult,default_color,"{[0101000080CC2549D7BF897C40EC2C8CF8FDAB98400C022B8716D9EC3F@2018-09-18 10:02:47.862404+00, 0101000080CAFAC1C0E67A7C40FEAF4CC39FAD98406DE7FBA9F1D2F43F@2018-09-18 10:02:48.862404+00]}","STBOX Z((455.3716361639486,1579.1977136016394,0.9015),(456.9190361797499,1579.206323290759,1.3015))","{[147.18599999947287@2018-09-18 10:02:47.862404+00, 147.18599999947287@2018-09-18 10:02:48.862404+00]}"
47c2097008844ac2bbc226af047fd3c0,scene-0475,human.pedestrian.adult,default_color,"{[010100008018DAA253A2557A4062BC149698879940D09DEFA7C64BA7BF@2018-09-18 10:02:47.862404+00, 01010000805243FD0DF9557A406075521CAE8799408095438B6CE7AB3F@2018-09-18 10:02:48.362404+00, 010100008018DAA253A2557A4062BC14969887994024B29DEFA7C6C33F@2018-09-18 10:02:48.862404+00]}","STBOX Z((421.15499068504863,1633.7196831431693,-0.04550000000000021),(421.5540646714472,1634.115856263513,0.15449999999999975))","{[222.29100000077622@2018-09-18 10:02:47.862404+00, 227.29100000077617@2018-09-18 10:02:48.362404+00, 222.29100000077622@2018-09-18 10:02:48.862404+00]}"
32462c33cc214b7ca6399cd8a2148f0f,scene-0475,human.pedestrian.adult,default_color,"{[01010000800D816D5790647A40CE0208D04D7F9940CCCCCCCCCCCCD03F@2018-09-18 10:02:47.862404+00, 0101000080DC78C13A36647A40749ECCF07D7F9940CCCCCCCCCCCCD03F@2018-09-18 10:02:48.362404+00, 01010000808E16B1E2FC657A403AEA037A3F7F9940CCCCCCCCCCCCD03F@2018-09-18 10:02:48.862404+00]}","STBOX Z((421.82769665359564,1631.6078729468627,0.26249999999999996),(422.8097826016046,1632.0771048309448,0.26249999999999996))","{[205.11000000036543@2018-09-18 10:02:47.862404+00, 205.11000000036543@2018-09-18 10:02:48.862404+00]}"
45b47fcf8c9b4c17999f4ff3feadca92,scene-0475,human.pedestrian.adult,default_color,"{[0101000080427D39970FE07A403D9C835987D7994050B81E85EB51E0BF@2018-09-18 10:02:47.862404+00, 0101000080FA9BBE8261D87A40A52D71D6C6D3994082C0CAA145B6E3BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((429.44585257236946,1652.5717482699174,-0.6159999999999999),(430.0817600843526,1654.2546065434885,-0.5099999999999998))","{[258.1779999999939@2018-09-18 10:02:47.862404+00, 258.1779999999939@2018-09-18 10:02:48.862404+00]}"
d24464e9f7d5488aac0a526d737cdc45,scene-0475,vehicle.car,default_color,"{[0101000080712D06BA50DB7A4072D538255CFB9940DBF97E6ABC74EDBF@2018-09-18 10:02:47.862404+00, 0101000080F843DF8848DB7A40B660A50C58FB9940AE47E17A14AEF0BF@2018-09-18 10:02:48.362404+00, 01010000807F5AB85740DB7A40FAEB11F453FB9940D9CEF753E3A5F2BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((428.65749226892353,1660.7458506553155,-1.1655),(430.75292504394815,1664.9261208260607,-0.9205))","{[63.37700000015093@2018-09-18 10:02:47.862404+00, 63.37700000015093@2018-09-18 10:02:48.862404+00]}"
6b35e0acb62b4d60819ddfdfde426aca,scene-0475,vehicle.car,default_color,{[010100008016139A625E7B774052282855FB1C98405C8FC2F5285CF23F@2018-09-18 10:02:48.862404+00]},"STBOX Z((374.8934154761103,1541.5334516156338,1.1475),(376.52767102950054,1544.9574324546884,1.1475))",{[64.48499999971182@2018-09-18 10:02:48.862404+00]}
af5ed6b58b5648b696f65de26eeec45d,scene-0475,vehicle.car,default_color,"{[01010000804863B44EBBA57A403BEF14FDDCE09940F0A7C64B3789E5BF@2018-09-18 10:02:47.862404+00, 01010000802488BACF50A97A40965350DCACE09940560E2DB29DEFEBBF@2018-09-18 10:02:48.362404+00, 01010000802488BACF50A97A40965350DCACE09940BD7493180456EABF@2018-09-18 10:02:48.862404+00]}","STBOX Z((425.5244079045065,1654.1943601882015,-0.873),(427.41605080643075,1658.1902581725117,-0.673))","{[62.37700000015087@2018-09-18 10:02:47.862404+00, 62.37700000015087@2018-09-18 10:02:48.862404+00]}"
a4197a5bc83940ea9aacd61481c75abb,scene-0475,human.pedestrian.adult,default_color,"{[0101000080CDA01D3074B177404EF7FD30F06C9940DACEF753E3A5D3BF@2018-09-18 10:02:47.862404+00, 01010000801B032E88ADB3774086803F91D56C99403808AC1C5A64BBBF@2018-09-18 10:02:48.362404+00, 0101000080F827340943B57740742806DD0C6D9940B0C876BE9F1ACF3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((379.13008082625083,1627.0776385936363,-0.30700000000000005),(379.2896515722303,1627.3934851860788,0.24299999999999988))","{[42.9309999999968@2018-09-18 10:02:47.862404+00, 42.9309999999968@2018-09-18 10:02:48.862404+00]}"
5ef0847ce633439e98b619b7beb82729,scene-0475,vehicle.car,default_color,"{[0101000080FFF103B8833C7A4009C711A2C5579940886CE7FBA9F1B23F@2018-09-18 10:02:47.862404+00, 0101000080A3DDEECC98F27940EE91DAAD65639940E0A9F1D24D6290BF@2018-09-18 10:02:48.362404+00, 0101000080DF5EDC2075AA7940FE9C910E606F9940B0490C022B87A63F@2018-09-18 10:02:48.862404+00]}","STBOX Z((408.63575665098426,1623.1127002520884,-0.015999999999999903),(421.8640675639514,1626.566750681522,0.07399999999999995))","{[150.67099999999425@2018-09-18 10:02:47.862404+00, 148.67099999999425@2018-09-18 10:02:48.362404+00, 147.67099999999425@2018-09-18 10:02:48.862404+00]}"
24df99eb6b29441b8fb21ee6ea20cf5d,scene-0475,human.pedestrian.adult,default_color,"{[010100008086D31898432A7C4062F2B4D258B69840518D976E1283EA3F@2018-09-18 10:02:47.862404+00, 010100008024C3C05E8F337C409ED10460F0B498401B2FDD240681EB3F@2018-09-18 10:02:48.362404+00, 0101000080C2B26825DB3C7C40088E79F388B39840E7D022DBF97EEC3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((450.94212486760256,1580.701591822747,0.8285000000000001),(451.50288007810974,1581.7688907427396,0.8905000000000002))","{[328.788000000003@2018-09-18 10:02:47.862404+00, 328.788000000003@2018-09-18 10:02:48.862404+00]}"
50c49046a5cf4cd2bde0c0200b3ea8bd,scene-0475,human.pedestrian.adult,default_color,"{[0101000080DF46DE53610B78401F917DF9D74E9940185A643BDF4FC5BF@2018-09-18 10:02:47.862404+00, 010100008070345B93961178403895D307054E99403CDF4F8D976EE03F@2018-09-18 10:02:48.862404+00]}","STBOX Z((384.7903602722677,1619.34356768031,-0.16649999999999987),(385.0201629750103,1619.872257656113,0.5135000000000001))","{[332.42108773497097@2018-09-18 10:02:47.862404+00, 332.42108773497097@2018-09-18 10:02:48.862404+00]}"
f59d4784426f47199051b7e2cc36fa19,scene-0475,movable_object.barrier,default_color,"{[01010000802F5FC08B04E47840EB153FC7AA52994053E3A59BC420D0BF@2018-09-18 10:02:47.862404+00, 0101000080468B7301D4E37840E20B9C4A4E53994000AAF1D24D62903F@2018-09-18 10:02:48.362404+00, 0101000080D2499EEBF8E37840377D4AFAFB539940941804560E2DD23F@2018-09-18 10:02:48.862404+00]}","STBOX Z((398.0083847422608,1620.8103323928535,-0.25199999999999995),(398.48608210882793,1620.8628174520193,0.28400000000000003))","{[30.601657970521103@2018-09-18 10:02:47.862404+00, 28.92440981536464@2018-09-18 10:02:48.362404+00, 28.19889434946805@2018-09-18 10:02:48.862404+00]}"
ff50fc0e751b464290870fe091dcdf2d,scene-0475,human.pedestrian.adult,default_color,"{[0101000080F21D2B1A2F707B40304F41BB8554994064105839B4C8E03F@2018-09-18 10:02:47.862404+00, 0101000080B2E8CC5FE5637B407EB151133F5699405839B4C876BEE13F@2018-09-18 10:02:48.362404+00, 01010000803AFFA52EDD597B40E6423F90FE5799408A4160E5D022E13F@2018-09-18 10:02:48.862404+00]}","STBOX Z((437.18335553553834,1621.3813689412652,0.5245000000000002),(439.44464359552256,1621.7478253268819,0.5545))","{[149.93099999999674@2018-09-18 10:02:47.862404+00, 149.93099999999674@2018-09-18 10:02:48.862404+00]}"
d93cc32d1b0d4dad95bfb9e146580c19,scene-0475,human.pedestrian.adult,default_color,"{[01010000803C03AC45B6EA7A40F259E33804D699401804560E2DB2D9BF@2018-09-18 10:02:47.862404+00, 010100008022ED3FB273E77A401E01A14A2BD499403108AC1C5A64DFBF@2018-09-18 10:02:48.362404+00, 0101000080069322A7B1E37A405FBC741B62D2994024068195438BE2BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((430.12318387905196,1652.323315278587,-0.5794999999999999),(430.7394995924074,1653.7886387479346,-0.40149999999999997))","{[256.177999999994@2018-09-18 10:02:47.862404+00, 252.3049778618716@2018-09-18 10:02:48.362404+00, 248.43618909307014@2018-09-18 10:02:48.862404+00]}"
bf73834c820a45dcb0a7a18d3519fb21,scene-0475,human.pedestrian.adult,default_color,"{[0101000080D3BA8D7930527A403A6B873A618E9940C0490C022B87A6BF@2018-09-18 10:02:47.862404+00, 01010000806B29A0FCF0527A40100FF877EB8E9940002B8716D9CEB7BF@2018-09-18 10:02:48.362404+00, 0101000080D265E3BD2A537A4060B78B45538E994080E9263108AC7C3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((421.0570615340514,1635.3729767158218,-0.09299999999999997),(421.2740505892462,1635.9407199498214,0.007000000000000006))","{[303.0650000006588@2018-09-18 10:02:47.862404+00, 303.0650000006588@2018-09-18 10:02:48.362404+00, 304.0650000006588@2018-09-18 10:02:48.862404+00]}"
a3d27aef220d40b6b040cbc7e802e7a8,scene-0475,vehicle.car,default_color,"{[0101000080C8C4AD818ED17940287B70AF7740994060BC74931804963F@2018-09-18 10:02:47.862404+00, 0101000080D91CE735571E7A40E61A8BDE5433994060E5D022DBF9DA3F@2018-09-18 10:02:48.362404+00, 0101000080BCC282FA77687A408635BABB7926994016D9CEF753E3E33F@2018-09-18 10:02:48.862404+00]}","STBOX Z((415.22837486243844,1608.1699449560933,0.021499999999999964),(420.39820841771274,1617.5658154151467,0.6214999999999999))","{[325.788000000003@2018-09-18 10:02:47.862404+00, 325.788000000003@2018-09-18 10:02:48.862404+00]}"
0d906e2332a846f5b13a48751bf5f1b8,scene-0475,human.pedestrian.adult,default_color,"{[01010000802625CDE11C5E7A4098B9F5AE53849940001F85EB51B87E3F@2018-09-18 10:02:47.862404+00, 0101000080920CC98B0E5D7A40542E89C7D7849940001F85EB51B87E3F@2018-09-18 10:02:48.362404+00, 01010000808A60AC31AA5D7A408861BCFA8A84994088EB51B81E85BB3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((421.4911207027878,1632.9154538863506,0.007500000000000062),(422.20698185410475,1633.3769903264727,0.10750000000000004))","{[207.09900000066725@2018-09-18 10:02:47.862404+00, 207.09900000066725@2018-09-18 10:02:48.862404+00]}"
818edb9f64724d06ad666e88fcc3bdfe,scene-0475,human.pedestrian.stroller,default_color,"{[010100008054D72D66CA197A4016FA095D90079940BA490C022B87DA3F@2018-09-18 10:02:47.862404+00, 01010000805602B57CA3227A403C2B12092D069940438B6CE7FBA9E73F@2018-09-18 10:02:48.362404+00, 01010000807074643BC72B7A407CBD22C28F049940125839B4C876E83F@2018-09-18 10:02:48.862404+00]}","STBOX Z((418.0418736828278,1600.8681077556723,0.4145),(418.3013626125061,1602.1708076191164,0.7645000000000002))","{[326.94299999996076@2018-09-18 10:02:47.862404+00, 326.94299999996076@2018-09-18 10:02:48.362404+00, 327.9429999999607@2018-09-18 10:02:48.862404+00]}"
fc98f63a75d14b45b640333df57698fc,scene-0475,vehicle.car,default_color,"{[01010000807446BE5D46C178404EA4BCD0B4B898409EEFA7C64B37E9BF@2018-09-18 10:02:47.862404+00, 01010000801461ED3A6BBD78401C9C10B4DAB8984058643BDF4F8DC7BF@2018-09-18 10:02:48.362404+00, 010100008088C97E28E8C2784024482D0E3FB998406891ED7C3F35BE3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((395.22514310901795,1580.183684752408,-0.788),(396.7952153795658,1584.3044702836185,0.118))","{[65.7949999998628@2018-09-18 10:02:47.862404+00, 65.7949999998628@2018-09-18 10:02:48.862404+00]}"
96e782b621064244ac41fe52808c1e74,scene-0475,human.pedestrian.adult,default_color,"{[010100008069D1B7B3705F7A404D27A47DA28B9940E0D022DBF97EBABF@2018-09-18 10:02:47.862404+00, 0101000080D262A530B0607A40B48D0AE4888B99402008AC1C5A64ABBF@2018-09-18 10:02:48.362404+00, 01010000801719992E855F7A4039795C9C278C994000E8263108AC6CBF@2018-09-18 10:02:48.862404+00]}","STBOX Z((421.6153656276152,1634.720154989263,-0.10349999999999993),(422.392664657341,1635.2022098272098,-0.0034999999999998366))","{[205.0650000006589@2018-09-18 10:02:47.862404+00, 205.0650000006589@2018-09-18 10:02:48.862404+00]}"
6489e5412e9846fbb12567a83d7fa739,scene-0475,vehicle.car,default_color,{[010100008004828542C1BC764036CD3FBB44C29940B49DEFA7C64BCFBF@2018-09-18 10:02:48.862404+00]},"STBOX Z((362.07412610952775,1647.5695447886299,-0.24450000000000005),(365.5202390514431,1649.5646963095835,-0.24450000000000005))",{[329.9309999999968@2018-09-18 10:02:48.862404+00]}
9e5db4cbdb934e3bb1d902b932db167b,scene-0475,movable_object.trafficcone,default_color,"{[01010000803C0FD874FED3784092F8F64A18109940E3A59BC420B0DABF@2018-09-18 10:02:47.862404+00, 0101000080C1FA292D1DD3784079F4A03CEB0F9940007F6ABC749378BF@2018-09-18 10:02:48.362404+00, 0101000080035B0FFE3FD2784061F04A2EBE0F9940EC51B81E85EBD93F@2018-09-18 10:02:48.862404+00]}","STBOX Z((397.01801342378957,1603.9472571021124,-0.417),(397.37223287592064,1604.0121898333916,0.405))","{[148.0500000005498@2018-09-18 10:02:47.862404+00, 148.0500000005498@2018-09-18 10:02:48.862404+00]}"
6b76b6f93f05456ba110de195c5310bf,scene-0475,human.pedestrian.adult,default_color,"{[01010000808C97A58EFFAF7D407990E3A1027B9840A11A2FDD2406E73F@2018-09-18 10:02:47.862404+00, 0101000080B3C8AD3A1CB87D40BF46D79FD7789840F3D24D621058EB3F@2018-09-18 10:02:48.362404+00, 0101000080966E49FF3CC07D4004FDCA9DAC7698406F1283C0CAA1EF3F@2018-09-18 10:02:48.862404+00]}","STBOX Z((475.2273899264629,1565.530727847641,0.7195000000000001),(475.78739386954936,1566.8904135168245,0.9885))","{[328.788000000003@2018-09-18 10:02:47.862404+00, 328.788000000003@2018-09-18 10:02:48.862404+00]}"
206d64b8d9cd45f7958f6fe3a76c1d84,scene-0475,human.pedestrian.adult,default_color,"{[0101000080BA70D200C8227B4068DBC5FD78E39840C976BE9F1A2FE93F@2018-09-18 10:02:47.862404+00, 01010000807E918273302E7B401723A7788DE198400F2DB29DEFA7EE3F@2018-09-18 10:02:48.362404+00, 0101000080EB787E1D22397B40DD6EDE014FE098404A0C022B8716F33F@2018-09-18 10:02:48.862404+00]}","STBOX Z((434.53318213965105,1591.8568659718887,0.787),(435.21147567825165,1593.0884451615275,1.193))","{[328.49099999989363@2018-09-18 10:02:47.862404+00, 328.49099999989363@2018-09-18 10:02:48.862404+00]}"
3c4d72bf0b984574867f0fcc2618b8d4,scene-0475,movable_object.barrier,default_color,"{[01010000803CA29DBBE4C67840F884797B6C4F99407A14AE47E17ACCBF@2018-09-18 10:02:47.862404+00, 01010000803CA29DBBE4C67840F884797B6C4F994090C2F5285C8FB2BF@2018-09-18 10:02:48.362404+00, 0101000080EC14064DD2C7784013B456A0F24F9940B81E85EB51B8C63F@2018-09-18 10:02:48.862404+00]}","STBOX Z((396.3026618242455,1619.876446218057,-0.22249999999999998),(396.6170241494116,1619.966433319031,0.1775))","{[30.688000008314873@2018-09-18 10:02:47.862404+00, 30.688000008314873@2018-09-18 10:02:48.862404+00]}"
973e48a160b849f7a4cb66335a95b200,scene-0475,vehicle.car,default_color,"{[0101000080A9AFA3D6088F77402C9690A5D8AF9940BECAA145B6F3D9BF@2018-09-18 10:02:47.862404+00, 01010000800DEB822696CA7740F737D65B4CA6994058643BDF4F8DD3BF@2018-09-18 10:02:48.362404+00, 010100008080531414130678404F718A24C39C9940E4FBA9F1D24DCABF@2018-09-18 10:02:48.862404+00]}","STBOX Z((379.0773760346571,1637.8290070760663,-0.40549999999999986),(382.24193960750733,1645.323131083048,-0.2054999999999999))","{[327.50600000006114@2018-09-18 10:02:47.862404+00, 327.50600000006114@2018-09-18 10:02:48.862404+00]}"
83a6cc15209345d5a2987c901b753c25,scene-0475,human.pedestrian.adult,default_color,"{[010100008025CCB983FBC87A405C5CB99761C39940185A643BDF4FC5BF@2018-09-18 10:02:47.862404+00, 01010000809EB5E0B403C57A4056DB2354D6C09940C0F5285C8FC2D9BF@2018-09-18 10:02:48.362404+00, 01010000807BDAE63599C67A4074600FA68EBE9940428B6CE7FBA9D5BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((428.0767737868832,1647.2176681103826,-0.40249999999999986),(428.7980360538365,1649.2669425773731,-0.16649999999999987))","{[240.69800000055028@2018-09-18 10:02:47.862404+00, 240.69800000055028@2018-09-18 10:02:48.862404+00]}"
b31c972c34244c2c976016e1c080aaf3,scene-0475,vehicle.car,default_color,"{[010100008043BBF1DD1623784003CAEEE38BBF9940DE2406819543D3BF@2018-09-18 10:02:47.862404+00, 0101000080F286C877FBEA77402CF0BBA3C0C899407E3F355EBA49D4BF@2018-09-18 10:02:48.362404+00, 010100008048CEBFB597B0774058D772C770D2994080E9263108ACACBF@2018-09-18 10:02:48.862404+00]}","STBOX Z((377.31437404773607,1648.9996945678845,-0.31700000000000006),(387.90564012443747,1651.5127602328005,-0.05600000000000005))","{[146.97800000029588@2018-09-18 10:02:47.862404+00, 147.97800000029588@2018-09-18 10:02:48.362404+00, 147.5019572652776@2018-09-18 10:02:48.862404+00]}"
774dab7c71f949829504b41e5c86e679,scene-0475,vehicle.car,default_color,"{[010100008014077CB04FEB79401CDE9C1EDBB39940068195438B6CE3BF@2018-09-18 10:02:47.862404+00, 01010000802009A73766EC7940CC5005B0C8B39940A01A2FDD2406E5BF@2018-09-18 10:02:48.362404+00, 010100008070963EA678ED79407CC36D41B6B39940B0726891ED7CE3BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((413.83528991306014,1642.8862691848342,-0.657),(415.7136209231272,1647.005698747021,-0.607))","{[246.88100000006114@2018-09-18 10:02:47.862404+00, 246.88100000006114@2018-09-18 10:02:48.862404+00]}"
bfc5a8a75f80458893e3c4f162c6e4d9,scene-0475,vehicle.car,default_color,"{[0101000080162D9FCCFE2C7A40A8CC725987CF9940AF726891ED7CE3BF@2018-09-18 10:02:47.862404+00, 010100008040B4B5A5CD2A7A40C526D794E6CE99407C3F355EBA49E8BF@2018-09-18 10:02:48.362404+00, 010100008040B4B5A5CD2E7A4079EF4D5386CF9940E3A59BC420B0E6BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((417.0047808590869,1648.4635460885959,-0.7589999999999999),(420.5956328634886,1655.1438082238074,-0.6089999999999999))","{[242.88100000006116@2018-09-18 10:02:47.862404+00, 242.88100000006116@2018-09-18 10:02:48.862404+00]}"
3ad5f543cef44b58a4273c1fde5b077f,scene-0475,vehicle.truck,default_color,"{[0101000080704E17CCE5077B409C7FE2D592109A4048E17A14AE47F0BF@2018-09-18 10:02:47.862404+00, 0101000080704E17CCE5077B409C7FE2D592109A40F0A7C64B3789F0BF@2018-09-18 10:02:48.862404+00]}","STBOX Z((431.26934330808047,1665.5907973919461,-1.0335),(433.71786237093687,1670.6959906692696,-1.0175))","{[64.37700000015093@2018-09-18 10:02:47.862404+00, 64.37700000015093@2018-09-18 10:02:48.862404+00]}"
e14066c368894efa8787348b37cb59c4,scene-0475,human.pedestrian.adult,default_color,"{[0101000080A66EFA5907047A40BAAD6BF4850E9940D478E9263108D03F@2018-09-18 10:02:47.862404+00, 0101000080D0CA891CFDF8794094A7EA5E421099403CDF4F8D976EDE3F@2018-09-18 10:02:48.362404+00, 01010000803CB285C6EEED794070A169C9FE119940D222DBF97E6AE63F@2018-09-18 10:02:48.862404+00]}","STBOX Z((414.53764665893965,1603.8345369984963,0.25049999999999994),(416.5849429297042,1604.295093407842,0.7005000000000001))","{[148.55399999999423@2018-09-18 10:02:47.862404+00, 148.55399999999423@2018-09-18 10:02:48.862404+00]}"
