cameraid,frameid,framenum,filename,cameratranslation,camerarotation,cameraintrinsic,egotranslation,egorotation,timestamp,cameraheading,egoheading
scene-0447,fdbc52d1820248c3b43978573aca76e4,1,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287128112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801518445B4C9C9C40F0F1316A4C0A92400000000000000000,"{-0.30640137,-0.002377713,-0.0069665443,-0.95187396}",2018-09-18 09:12:08.112404+00,54.90489,54.31699
scene-0447,5c3d10c67f1745fba6276cb17eacbf20,2,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287128612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008020C414F963989C40C91BD03DE70C92400000000000000000,"{-0.2675773,-0.0027755026,-0.0041927565,-0.96352327}",2018-09-18 09:12:08.612404+00,59.548626,58.960728
scene-0447,182b8371fd4749edae2d7e8ac98a0db0,3,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287131112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008036064E98D48F9C40BA206F32081192400000000000000000,"{-0.17338486,-0.0050433422,0.002455894,-0.9848382}",2018-09-18 09:12:11.112404+00,70.61651,70.02861
scene-0447,77e966c4b72c43d5b7d51908d3240757,4,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287131612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080AED77EFDAF8D9C4038D2306EB31192400000000000000000,"{-0.13014723,-0.0026630464,0.005240479,-0.99147725}",2018-09-18 09:12:11.612404+00,75.630196,75.0423
scene-0263,d84beb4fef3642909e14f793c4655ab6,1,samples/CAM_FRONT/n008-2018-08-06-15-06-32-0400__CAM_FRONT__1533583337162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008003DEC0F01649A040E3C916737A9E8D400000000000000000,"{0.96178865,0.005332341,-0.00226185,-0.27373165}",2018-08-06 12:22:17.162404+00,-121.183655,-121.77155
scene-0263,7745bd95df9d476bb301f8ffb560fbd1,2,samples/CAM_FRONT/n008-2018-08-06-15-06-32-0400__CAM_FRONT__1533583338662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A1116C7F2A60A0408C37E2998F658D400000000000000000,"{0.96484953,0.004728733,0.0030566133,-0.26274264}",2018-08-06 12:22:18.662404+00,-119.87937,-120.46727
scene-0263,ee95172625c047049c88c0653d3c77f5,3,samples/CAM_FRONT/n008-2018-08-06-15-06-32-0400__CAM_FRONT__1533583340162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B22DA2BFF574A0404A758F08BB328D400000000000000000,"{0.9630897,0.0076330495,0.005645237,-0.26901323}",2018-08-06 12:22:20.162404+00,-120.6281,-121.215996
scene-0301,e82c9da095ae449da11c8887bb04e962,1,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729319012716.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008010982BFF229D87402E7614DF77BB97400000000000000000,"{0.9374023,0.0025503302,0.00036805752,-0.34823883}",2018-08-31 08:28:39.012716+00,-130.17136,-130.75925
scene-0301,e177b9e1245a4da1a88e3601b95a338f,2,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729319512404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080AA9BBD1724A68740F8F1DF1179B797400000000000000000,"{0.9372042,0.0038731517,-0.0023317703,-0.34875184}",2018-08-31 08:28:39.512404+00,-130.23338,-130.82127
scene-0301,329f3ccd126b4d819e7e9038593a1544,3,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729320012404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B066BB10FAAD87402435360DFDB397400000000000000000,"{0.93713236,0.0038034185,-0.0028281135,-0.34894198}",2018-08-31 08:28:40.012404+00,-130.25664,-130.84454
scene-0301,3a576eb11d7948208dcceccf25caa64a,4,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729326412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000802C8E766768BF87404E2BC26020AC97400000000000000000,"{0.9373799,0.0051361592,-0.0036268793,-0.34825188}",2018-08-31 08:28:46.412404+00,-130.17169,-130.75958
scene-0301,f5be3f351a304df69e918dfdbd37914f,5,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729326912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E006FA8367BF874072C61EDD1FAC97400000000000000000,"{0.93737745,0.0051102033,-0.003681302,-0.34825823}",2018-08-31 08:28:46.912404+00,-130.17249,-130.76038
scene-0301,4cfd6f44464e439288423eb4b3628666,6,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729327412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803C71D6C166BF8740D758666C1FAC97400000000000000000,"{0.9373817,0.005049004,-0.003700216,-0.34824762}",2018-08-31 08:28:47.412404+00,-130.17122,-130.75911
scene-0301,fa554c0c77f9462c818c354af0c0fa29,7,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729327912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803CF1881C66BF8740BEE4250C1FAC97400000000000000000,"{0.937388,0.0050547896,-0.0037080063,-0.34823045}",2018-08-31 08:28:47.912404+00,-130.16911,-130.757
scene-0301,6d370441993c40d3b428a6eb784c391d,8,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729328412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D80F9A8E65BF874079EBA1B91EAC97400000000000000000,"{0.93739545,0.005021115,-0.0037420227,-0.34821048}",2018-08-31 08:28:48.412404+00,-130.16669,-130.75458
scene-0301,fac93cca4873435cbb056632411c2c02,9,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729328912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080BEB2471465BF874010ADF6721EAC97400000000000000000,"{0.93738246,0.00501644,-0.0037468597,-0.3482455}",2018-08-31 08:28:48.912404+00,-130.17096,-130.75887
scene-0301,12ae15765afe4ff683d48bcf801b3559,10,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729329412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800C1C83AB64BF8740CA834B361EAC97400000000000000000,"{0.9373868,0.0050215493,-0.0037422252,-0.34823376}",2018-08-31 08:28:49.412404+00,-130.16953,-130.75743
scene-0301,c671b2891d674ee980af51d2c8e19310,11,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729329912795.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806A28495264BF874076F5F9011EAC97400000000000000000,"{0.9374019,0.0050359042,-0.0037572612,-0.3481928}",2018-08-31 08:28:49.912795+00,-130.16452,-130.75241
scene-0301,efa6abd904b84722b40230472180309d,12,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729330362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008004368C0C64BF87405CE254D91DAC97400000000000000000,"{0.9374074,0.004945808,-0.0037817801,-0.3481791}",2018-08-31 08:28:50.362404+00,-130.16289,-130.75078
scene-0301,a89d384868b7429b9a03a7e4aeaaf01a,13,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729332362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B49FF83263BF87403831DA5A1DAC97400000000000000000,"{0.9374051,0.0049265083,-0.003940054,-0.34818363}",2018-08-31 08:28:52.362404+00,-130.16345,-130.75134
scene-0301,fe29f438dec04d21af3fa27da0d30cba,14,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729332862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000804C80DD0D63BF8740E02699451DAC97400000000000000000,"{0.9374063,0.0048686727,-0.0039732824,-0.34818083}",2018-08-31 08:28:52.862404+00,-130.16315,-130.75104
scene-0301,dd8f89c32d024e26be8de1418e488b9c,15,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729333362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080607E1AEE62BF87403A7B36331DAC97400000000000000000,"{0.93740183,0.004854968,-0.003981376,-0.3481931}",2018-08-31 08:28:53.362404+00,-130.16464,-130.75255
scene-0301,32619271fefa425bbc090b533b30c031,16,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729333912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E8E27DD062BF87407951E0211DAC97400000000000000000,"{0.9374105,0.0047201305,-0.0040356135,-0.34817097}",2018-08-31 08:28:53.912404+00,-130.16202,-130.74991
scene-0301,a2fb4f72dadb4762a06bba3446ea241e,17,samples/CAM_FRONT/n008-2018-08-31-11-19-57-0400__CAM_FRONT__1535729334412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807CF56AB962BF8740147672141DAC97400000000000000000,"{0.93740976,0.0046827747,-0.0040865503,-0.3481729}",2018-08-31 08:28:54.412404+00,-130.16228,-130.75017
scene-0528,ba6b6cd5cf0742f1a16e897db94c7369,1,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535658938012404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806D032D8C3F3A9040E6FAC84930517F400000000000000000,"{0.43487948,0.0097440565,-0.020085296,-0.9002119}",2018-08-30 12:55:38.012404+00,142.12915,141.54124
scene-0528,f5cfa4bd56bf41ca9f19094e2296ef9e,2,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535658938512404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080069E18E30E2F9040668ADBD07F197F400000000000000000,"{0.43550146,0.011713807,-0.014055197,-0.90000206}",2018-08-30 12:55:38.512404+00,142.21716,141.62927
scene-0528,b1312753dd19455e9cc6c838295fa84a,3,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535658939012404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A18EFB85A72390409A6F572D2BE17E400000000000000000,"{0.43310028,0.004082637,-0.016686436,-0.901182}",2018-08-30 12:55:39.012404+00,141.90839,141.32048
scene-0528,1d4648563fe14759a533224fc9cdfe77,4,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535658940012404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805B8157F0D10C9040F8E8C4DBE7717E400000000000000000,"{0.4297863,0.0022496695,-0.014359222,-0.9028137}",2018-08-30 12:55:40.012404+00,141.49037,140.90248
scene-0528,44b2641b9c7f457fa4a71f7ed5bc7528,5,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535658940512447.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008051C33ACD46019040E98207D4563A7E400000000000000000,"{0.42601326,-0.0017208065,-0.00956955,-0.9046647}",2018-08-30 12:55:40.512447+00,141.01736,140.42947
scene-0102,15f944c5b3054a20906d082300e56aa4,1,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151592862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A0BAF9AE61CB7F40FC93D805E3839A400000000000000000,"{-0.9719151,-0.004006954,0.012579812,0.23496103}",2018-08-01 12:26:32.862404+00,-116.59175,-117.17965
scene-0102,2d7da9883b0b42a89a86fcd1440073a1,2,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151593362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080584FD8D2EE0680402A935FED417B9A400000000000000000,"{-0.97186506,-0.008468876,0.010889307,0.2351341}",2018-08-01 12:26:33.362404+00,-116.60562,-117.19352
scene-0102,11e6f29cff4e44c59ec1d304df171a74,3,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151599862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008086D8FA46FFCD8140D0447A61F6FF99400000000000000000,"{-0.9695098,-0.0031490675,-0.009121482,0.24486244}",2018-08-01 12:26:39.862404+00,-117.76575,-118.353645
scene-0465,8f716a22b65d4a76863f310c8368b733,1,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289931512404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D4C4B13A336394407A6D8507CC5F90400000000000000000,"{-0.32258573,-0.008146994,0.02415041,-0.94619703}",2018-09-18 09:58:51.512404+00,52.936703,52.34881
scene-0565,dacd53c18baa4097a8c0522545e2c94d,1,samples/CAM_FRONT/n008-2018-08-31-11-37-23-0400__CAM_FRONT__1535730656362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008013298784198A9240B81755CED5F195400000000000000000,"{-0.67677593,0.0018668653,-0.0069289403,-0.7361541}",2018-08-31 08:50:56.362404+00,5.4031787,4.815281
scene-0632,d2fa6515b14d4ef2a6fe8055d43ea652,1,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295995612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803C4F243BAE36A240C6148289C4A58F400000000000000000,"{0.0298384,0.001728227,0.01803558,-0.99939054}",2018-09-18 11:39:55.612404+00,94.01066,93.42276
scene-0632,6a6e9f3278ac44c9ab7f0cfc343449cb,2,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295996112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801130E959B631A2400072BA33D5A48F400000000000000000,"{0.025600228,0.00745921,0.017207336,-0.99949634}",2018-09-18 11:39:56.112404+00,93.53629,92.948395
scene-0632,03b87148a7d84457acd79bb814800d2e,3,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295996612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080CE6025B8DC2CA240387717AC07A48F400000000000000000,"{0.022533173,0.010934218,0.019070894,-0.9995044}",2018-09-18 11:39:56.612404+00,93.1941,92.6062
scene-0632,70615d6125c046f1991c2bd64636a893,4,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295997112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800548568F2528A2408B4093C387A38F400000000000000000,"{0.008216092,0.015941404,0.018030182,-0.9996766}",2018-09-18 11:39:57.112404+00,91.56256,90.97466
scene-0632,4b98f1ef3e544d96abaa47be23637384,5,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295997612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805CC72058E123A240EA830DB319A48F400000000000000000,"{-0.037722472,0.016798588,0.014203299,-0.9990461}",2018-09-18 11:39:57.612404+00,86.29008,85.70218
scene-0632,bf9f823bd2184b02906a6979dad64289,6,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537295998112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A495F16CF11FA2400AB532E973A68F400000000000000000,"{-0.10965377,0.015251827,0.013819124,-0.9937568}",2018-09-18 11:39:58.112404+00,78.01757,77.42967
scene-0632,1ed2ae272ca44f6ea4634cf62aaf7d34,7,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296003112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800D294E6A2710A24025A98EBD252B90400000000000000000,"{0.7023807,-0.00481985,-0.0047447477,0.71176934}",2018-09-18 11:40:03.112404+00,1.3486575,0.7607597
scene-0632,30ae73166a264271839d3f4425940b3d,8,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296003612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807A4172421B10A240DF80E465103890400000000000000000,"{0.7037178,-0.0055705393,-0.004847492,0.7104412}",2018-09-18 11:40:03.612404+00,1.1322935,0.5443957
scene-0813,f21a4c4faaa844d48ff6a4da1c8f4947,1,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299143862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807EF73E88880D9840F195A1414A9A94400000000000000000,"{0.9054155,0.0029373167,0.0070442143,0.424458}",2018-09-18 12:32:23.862404+00,-39.177525,-39.765423
scene-0813,ac4c6c14cef742a38df211a19c550655,2,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299144362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C8D3FC8A880D9840D2DFC83F4A9A94400000000000000000,"{0.9054263,0.002961941,0.006983411,0.42443565}",2018-09-18 12:32:24.362404+00,-39.180416,-39.768314
scene-0813,4ad09860df1e415ca2caaa4599d75c8a,3,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299144862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008037390F8D880D9840FD13D93D4A9A94400000000000000000,"{0.9054121,0.002932415,0.0069730747,0.42446646}",2018-09-18 12:32:24.862404+00,-39.176506,-39.764404
scene-0813,90887ebbba0f43b8aa2eaccbe31d2f1f,4,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299145362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E69EC18E880D9840ABE4133C4A9A94400000000000000000,"{0.9054002,0.0029606468,0.0069659627,0.4244916}",2018-09-18 12:32:25.362404+00,-39.173347,-39.761242
scene-0813,c3519b201f464f03877413db57406c05,5,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299145862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008042127B90880D98403EFCDF3A4A9A94400000000000000000,"{0.90541863,0.0029597958,0.006897046,0.4244535}",2018-09-18 12:32:25.862404+00,-39.178223,-39.76612
scene-0813,9a1278a4438d4ec6aa40b9f24dbc66e6,6,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299146362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800ED10092880D98407081E2394A9A94400000000000000000,"{0.9054334,0.002944582,0.00685558,0.42442274}",2018-09-18 12:32:26.362404+00,-39.18214,-39.77004
scene-0813,d38938aeb7434c58a6b7661f40637c80,7,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299146862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008019104393880D98406572F8384A9A94400000000000000000,"{0.9054335,0.0029573278,0.0067951814,0.42442343}",2018-09-18 12:32:26.862404+00,-39.182102,-39.77
